PROPERTY: Processing method,PROPERTY: BCC/FCC/other,PROPERTY: Type of test,PROPERTY: YS (MPa),PROPERTY: Elongation (%),MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
WROUGHT,other,T,825.0,28.0,13.0,28.0,15.0,25.646352941176467,1.9110311418685137,24.0,43.0,73.0,30.0,56.178823529411765,4.447759723183391,49.0,26.9815386,58.933195,31.951656399999997,55.046252457929405,3.92133535351142,51.9961,933.47,2180.0,1246.53,1836.2335270588235,165.86451303307956,1728.0,4.0,13.0,9.0,8.35364705882353,1.4440690934256055,6.0,3.0,4.0,1.0,3.9607058823529417,0.07550017993079534,4.0,121.0,160.0,39.0,130.4675294117647,5.88994646366782,124.0,1.54,1.91,0.3699999999999999,1.8062799999999999,0.09466352941176473,1.66,1.0,2.0,1.0,1.7647058823529411,0.3598615916955017,1.0,0.0,1.0,1.0,0.03929411764705883,0.07550017993079584,0.0,0.0,8.0,8.0,6.1567058823529415,1.2642768166089964,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.960705882352941,1.4672387543252596,6.0,0.0,1.0,1.0,0.23529411764705882,0.3598615916955017,0.0,0.0,5.0,5.0,0.19647058823529415,0.3775008996539793,0.0,0.0,8.0,8.0,3.4503529411764706,1.1656069757785466,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.882117647058824,1.3008166089965398,2.0,10.245,16.69,6.445000000000002,10.969983529411763,0.7599767474048437,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.0010660165333334,0.7797656314980391,0.0,194.0,229.0,35.0,218.98282352941177,12.732422532871968,194.0
CAST,FCC,T,220.0,56.0,13.0,28.0,15.0,25.499999999999996,1.7307692307692315,24.0,49.0,73.0,24.0,55.69230769230769,4.260355029585798,49.0,26.9815386,58.933195,31.951656399999997,54.96193225384614,3.3022300917159764,51.9961,933.47,2180.0,1246.53,1767.825769230769,175.2010355029586,1519.0,6.0,13.0,7.0,8.192307692307692,1.375739644970414,6.0,3.0,4.0,1.0,3.9615384615384617,0.07396449704142,4.0,121.0,139.0,18.0,131.5769230769231,5.872781065088755,124.0,1.55,1.91,0.3599999999999999,1.7599999999999998,0.13076923076923078,1.55,1.0,2.0,1.0,1.8076923076923077,0.3106508875739645,1.0,0.0,1.0,1.0,0.038461538461538464,0.07396449704142011,0.0,0.0,8.0,8.0,5.961538461538462,1.198224852071006,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.8076923076923075,1.3757396449704142,6.0,0.0,1.0,1.0,0.1923076923076923,0.3106508875739645,0.0,0.0,5.0,5.0,0.1923076923076923,0.36982248520710054,0.0,0.0,5.0,5.0,3.6538461538461537,1.1686390532544377,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.038461538461538,1.198224852071006,2.0,10.245,16.48,6.235000000000001,10.820881962865384,0.5772852479082836,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8182382347480106,0.7779452040399919,0.0,194.0,229.0,35.0,219.03846153846152,10.414201183431956,194.0
OTHER,BCC,C,1965.0,5.0,13.0,73.0,60.0,38.137216465975925,13.263065104636974,22.0,43.0,73.0,30.0,46.77737328479418,3.622916519794754,43.0,26.9815386,180.94788,153.9663414,88.30276520873706,32.98861306516728,47.867,933.47,3290.0,2356.5299999999997,2316.419372724727,484.73318736977086,1941.0,4.0,13.0,9.0,4.939232707924952,1.014718506629645,4.0,3.0,6.0,3.0,4.719966395967517,0.667036908052601,4.0,121.0,175.0,54.0,163.68356202744332,8.03449659548616,160.0,1.33,1.63,0.2999999999999998,1.4987678521422572,0.08781032463744429,1.54,1.0,2.0,1.0,1.8000560067208065,0.31993278566152666,2.0,0.0,1.0,1.0,0.059927191262951554,0.11267184602057036,0.0,0.0,4.0,4.0,2.4799775973116778,0.8157894097109631,2.0,0.0,14.0,14.0,2.2385886306356766,3.7612802530983087,0.0,3.0,19.0,16.0,6.578549425931112,3.9723597187305164,4.0,0.0,1.0,1.0,0.19994399327919352,0.31993278566152666,0.0,0.0,5.0,5.0,0.2996359563147578,0.5633592301028519,0.0,0.0,8.0,8.0,6.920750490058807,1.1976793361941045,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.4203304396527585,0.6262573967571151,8.0,13.01,23.195,10.185,18.74890646877626,2.3133132962793983,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,6.310090544189304e-06,9.08610629465735e-06,2.25333333333e-05,194.0,229.0,35.0,209.85382245869505,17.127988531404505,194.0
OTHER,BCC,C,1965.0,5.0,13.0,73.0,60.0,40.13945673480818,13.48465739719626,22.0,43.0,73.0,30.0,46.85746289554747,3.64718338029183,43.0,26.9815386,180.94788,153.9663414,93.50884539355924,34.96581949537873,47.867,933.47,3290.0,2356.5299999999997,2360.7489722766736,527.2531322256572,1941.0,4.0,13.0,9.0,4.939232707924952,1.014718506629645,4.0,3.0,6.0,3.0,4.800056006720807,0.6638297351772944,4.0,121.0,175.0,54.0,164.3643237188463,7.787407521666534,160.0,1.33,1.61,0.28,1.4935620274432935,0.08510172136366237,1.54,1.0,2.0,1.0,1.800056006720807,0.3199327856615264,2.0,0.0,1.0,1.0,0.059927191262951554,0.11267184602057036,0.0,0.0,4.0,4.0,2.4799775973116778,0.8157894097109631,2.0,0.0,14.0,14.0,2.7992159059087087,4.479058999261373,0.0,3.0,19.0,16.0,7.139176701204145,4.743000747880281,4.0,0.0,1.0,1.0,0.19994399327919352,0.3199327856615267,0.0,0.0,5.0,5.0,0.2996359563147578,0.5633592301028519,0.0,0.0,8.0,8.0,6.920750490058807,1.1976793361941045,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.4203304396527585,0.6262573967571152,8.0,16.48,23.195,6.715,18.953535424250912,2.2068443522099725,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,6.310090544189304e-06,9.08610629465735e-06,2.25333333333e-05,194.0,229.0,35.0,209.85382245869508,17.127988531404508,194.0
ANNEAL,other,T,290.0,19.55,13.0,29.0,16.0,25.691317266424566,2.6030552464069934,28.0,49.0,73.0,24.0,58.62793000990426,4.721130317135742,61.0,26.9815386,63.546,36.5644614,54.96527773727303,5.48114321948873,58.6934,933.47,2180.0,1246.53,1732.7055397821061,190.72627338174036,1728.0,6.0,13.0,7.0,9.129415648728953,1.4922067859268624,10.0,3.0,4.0,1.0,3.920105645427534,0.14702249335983028,4.0,121.0,139.0,18.0,128.65004952129416,5.193883795915375,124.0,1.61,1.91,0.2999999999999998,1.8240244305051172,0.0899745750362322,1.91,1.0,2.0,1.0,1.750082535490261,0.3749174508855248,2.0,0.0,1.0,1.0,0.07989435457246616,0.14702249335983045,0.0,0.0,10.0,10.0,6.500495212941565,1.7191349692054612,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.330472103004292,1.7565932750224227,10.0,0.0,1.0,1.0,0.2499174645097392,0.3749174508855249,0.0,0.0,5.0,5.0,0.3994717728623308,0.7351124667991522,0.0,0.0,5.0,5.0,2.7005612413337734,1.3256077135287685,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.3499504787058436,1.3858454876765711,2.0,10.245,16.48,6.235000000000001,11.076947837570156,0.9017896909603124,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8187021162099704,0.6874815650734438,0.5953947,194.0,229.0,35.0,221.0894684714427,9.211671352124808,225.0
CAST,other,T,357.0,9.0,13.0,29.0,16.0,25.691317266424566,2.6030552464069934,28.0,49.0,73.0,24.0,58.62793000990426,4.721130317135742,61.0,26.9815386,63.546,36.5644614,54.96527773727303,5.48114321948873,58.6934,933.47,2180.0,1246.53,1732.7055397821061,190.72627338174036,1728.0,6.0,13.0,7.0,9.129415648728953,1.4922067859268624,10.0,3.0,4.0,1.0,3.920105645427534,0.14702249335983028,4.0,121.0,139.0,18.0,128.65004952129416,5.193883795915375,124.0,1.61,1.91,0.2999999999999998,1.8240244305051172,0.0899745750362322,1.91,1.0,2.0,1.0,1.750082535490261,0.3749174508855248,2.0,0.0,1.0,1.0,0.07989435457246616,0.14702249335983045,0.0,0.0,10.0,10.0,6.500495212941565,1.7191349692054612,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.330472103004292,1.7565932750224227,10.0,0.0,1.0,1.0,0.2499174645097392,0.3749174508855249,0.0,0.0,5.0,5.0,0.3994717728623308,0.7351124667991522,0.0,0.0,5.0,5.0,2.7005612413337734,1.3256077135287685,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.3499504787058436,1.3858454876765711,2.0,10.245,16.48,6.235000000000001,11.076947837570156,0.9017896909603124,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8187021162099704,0.6874815650734438,0.5953947,194.0,229.0,35.0,221.0894684714427,9.211671352124808,225.0
CAST,BCC,C,1465.0,2.0,13.0,29.0,16.0,25.12121212121212,2.3067033976124884,22.0,43.0,73.0,30.0,54.09090909090909,6.3911845730027546,43.0,26.9815386,63.546,36.5644614,54.48553026060606,4.734057865932048,47.867,933.47,2183.0,1249.53,1784.3803030303031,236.9645546372819,1357.77,4.0,13.0,9.0,7.666666666666667,2.1010101010101008,4.0,3.0,4.0,1.0,3.9696969696969697,0.05876951331496783,4.0,121.0,160.0,39.0,137.6060606060606,9.836547291092746,124.0,1.54,1.91,0.3699999999999999,1.7336363636363634,0.14192837465564737,1.54,1.0,2.0,1.0,1.7575757575757576,0.3673094582185491,1.0,0.0,1.0,1.0,0.030303030303030304,0.05876951331496786,0.0,0.0,10.0,10.0,5.575757575757576,2.108356290174472,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.363636363636363,2.071625344352617,4.0,0.0,1.0,1.0,0.24242424242424243,0.3673094582185491,0.0,0.0,5.0,5.0,0.15151515151515152,0.2938475665748393,0.0,0.0,8.0,8.0,4.121212121212121,2.0642791551882462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.515151515151516,1.9540863177226813,1.0,10.245,16.69,6.445000000000002,11.862131661442424,1.7285342452738295,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5157407701846047,0.6563167004718028,0.0,194.0,229.0,35.0,217.96969696969697,11.856749311294765,194.0
CAST,FCC,T,441.0,45.0,13.0,28.0,15.0,24.999999999999996,3.279270633397314,28.0,49.0,73.0,24.0,58.83781190019194,5.472874399961686,61.0,26.9815386,58.6934,31.711861399999997,52.97913788387716,6.630831687664169,58.6934,933.47,2180.0,1246.53,1739.7382437619963,204.7075860868476,1728.0,6.0,13.0,7.0,9.159309021113243,1.7282761263036903,10.0,3.0,4.0,1.0,3.880038387715931,0.21114164772455163,4.0,121.0,139.0,18.0,128.2423224568138,5.8089280911874015,124.0,1.61,1.91,0.2999999999999998,1.8079798464491361,0.10672030478078112,1.91,1.0,2.0,1.0,1.7999040307101726,0.3201151447275836,2.0,0.0,1.0,1.0,0.1199616122840691,0.21114164772455155,0.0,0.0,8.0,8.0,6.03982725527831,1.8811638624968223,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.959692898272553,1.9741988130017203,10.0,0.0,1.0,1.0,0.20009596928982723,0.3201151447275835,0.0,0.0,5.0,5.0,0.5998080614203455,1.0557082386227576,0.0,0.0,5.0,5.0,2.760556621880998,1.3922224350779728,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.560460652591171,1.4975630063254999,2.0,10.32,16.48,6.16,11.315086372360843,1.2391827321591053,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7080331514395393,0.5613210781667103,0.5953947,225.0,229.0,4.0,226.6007677543186,1.920306807004099,225.0
CAST,BCC,C,1250.0,13.0,13.0,42.0,29.0,30.88235294117647,9.993079584775087,22.0,43.0,73.0,30.0,48.05882352941177,3.8477508650519043,43.0,26.9815386,95.96,68.97846139999999,69.2753563882353,23.67796104636678,47.867,933.47,2896.0,1962.53,2353.7335294117647,441.6625605536332,1941.0,4.0,13.0,9.0,5.470588235294118,1.1349480968858132,4.0,3.0,5.0,2.0,4.411764705882353,0.5536332179930796,4.0,121.0,164.0,43.0,155.58823529411765,6.034602076124568,153.0,1.54,2.16,0.6200000000000001,1.7252941176470586,0.20456747404844286,1.54,1.0,2.0,1.0,1.5294117647058822,0.49826989619377166,1.0,0.0,1.0,1.0,0.058823529411764705,0.11072664359861593,0.0,0.0,5.0,5.0,3.2941176470588234,1.134948096885813,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.882352941176471,0.6366782006920414,4.0,0.0,1.0,1.0,0.47058823529411764,0.49826989619377166,0.0,0.0,5.0,5.0,0.29411764705882354,0.5536332179930796,0.0,0.0,8.0,8.0,6.117647058823529,1.301038062283737,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.882352941176471,0.6366782006920414,6.0,13.01,18.18,5.17,15.92705882352941,1.4842906574394468,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,5.3019607843058825e-06,8.108881199526643e-06,0.0,194.0,229.0,35.0,220.52941176470588,12.484429065743944,194.0
ANNEAL,FCC,T,573.5,38.0,13.0,28.0,15.0,25.26853851691865,3.0511988414576927,28.0,43.0,73.0,30.0,58.50971922246221,4.693001320153569,61.0,26.9815386,58.933195,31.951656399999997,53.96623227530597,6.449017996277241,58.6934,933.47,2180.0,1246.53,1719.8670482361413,157.39264176360481,1728.0,4.0,13.0,9.0,9.06983441324694,1.4562646651334852,10.0,3.0,4.0,1.0,3.8999280057595396,0.1801151804183957,4.0,121.0,160.0,39.0,128.76313894888412,6.3635061246936235,124.0,1.54,1.91,0.3699999999999999,1.818254139668827,0.10042873373585809,1.91,1.0,2.0,1.0,1.920086393088553,0.14705484468369953,2.0,0.0,1.0,1.0,0.10007199424046079,0.180115180418396,0.0,0.0,8.0,8.0,6.048956083513319,1.8798188585517914,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,8.069114470842335,1.8552340434795453,10.0,0.0,1.0,1.0,0.0799136069114471,0.14705484468369964,0.0,0.0,5.0,5.0,0.5003599712023039,0.9005759020919797,0.0,0.0,8.0,8.0,2.9503239740820737,1.2746681345405977,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.5305975521958253,1.3670498584735256,2.0,10.245,16.69,6.445000000000002,11.431709863210946,1.6425911525350134,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.917992751427886,0.6730708808953341,0.5953947,194.0,229.0,35.0,216.31209503239748,13.830607503883467,225.0
ANNEAL,other,T,582.0,16.0,13.0,28.0,15.0,25.26853851691865,3.0511988414576927,28.0,43.0,73.0,30.0,58.50971922246221,4.693001320153569,61.0,26.9815386,58.933195,31.951656399999997,53.96623227530597,6.449017996277241,58.6934,933.47,2180.0,1246.53,1719.8670482361413,157.39264176360481,1728.0,4.0,13.0,9.0,9.06983441324694,1.4562646651334852,10.0,3.0,4.0,1.0,3.8999280057595396,0.1801151804183957,4.0,121.0,160.0,39.0,128.76313894888412,6.3635061246936235,124.0,1.54,1.91,0.3699999999999999,1.818254139668827,0.10042873373585809,1.91,1.0,2.0,1.0,1.920086393088553,0.14705484468369953,2.0,0.0,1.0,1.0,0.10007199424046079,0.180115180418396,0.0,0.0,8.0,8.0,6.048956083513319,1.8798188585517914,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,8.069114470842335,1.8552340434795453,10.0,0.0,1.0,1.0,0.0799136069114471,0.14705484468369964,0.0,0.0,5.0,5.0,0.5003599712023039,0.9005759020919797,0.0,0.0,8.0,8.0,2.9503239740820737,1.2746681345405977,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.5305975521958253,1.3670498584735256,2.0,10.245,16.69,6.445000000000002,11.431709863210946,1.6425911525350134,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.917992751427886,0.6730708808953341,0.5953947,194.0,229.0,35.0,216.31209503239748,13.830607503883467,225.0
WROUGHT,FCC,T,860.0,24.015,13.0,28.0,15.0,24.628281414070702,2.478956254428052,26.0,49.0,73.0,24.0,56.59082954147707,5.047713743755089,55.0,26.9815386,58.6934,31.711861399999997,52.85425596940846,5.386030567138909,55.845,933.47,2180.0,1246.53,1683.7183829191458,225.96500881536906,1811.0,6.0,13.0,7.0,8.430171508575429,1.5424172328672434,8.0,3.0,4.0,1.0,3.899894994749737,0.18016798634821524,4.0,121.0,139.0,18.0,131.7500875043752,5.25014000087475,132.0,1.55,1.91,0.3599999999999999,1.7391669583479172,0.1318716894892697,1.83,1.0,2.0,1.0,1.87994399719986,0.2112851179835856,2.0,0.0,1.0,1.0,0.1001050052502625,0.1801679863482148,0.0,0.0,8.0,8.0,5.449072453622681,1.4053252890155883,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.429121456072804,1.4272664980816416,8.0,0.0,1.0,1.0,0.12005600280014,0.21128511798358554,0.0,0.0,5.0,5.0,0.5005250262513125,0.9008399317410741,0.0,0.0,5.0,5.0,3.549877493874693,1.3302380204764528,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.170458522926146,0.9869025827910225,4.0,10.32,16.48,6.16,11.223141105331921,1.0524757745012736,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.857835814838328,0.8770227407502078,2.1106628,217.0,229.0,12.0,225.0406020301015,3.72241615230919,229.0
WROUGHT,FCC,T,159.0,65.0,13.0,28.0,15.0,25.32558139534884,2.336398053001621,24.0,49.0,73.0,24.0,56.95348837209303,4.607896160086534,49.0,26.9815386,58.933195,31.951656399999997,54.3167806,4.893606139534882,51.9961,933.47,2180.0,1246.53,1806.2886046511628,176.0106003244997,1728.0,6.0,13.0,7.0,8.581395348837209,1.4710654407787995,6.0,3.0,4.0,1.0,3.9302325581395348,0.12979989183342358,4.0,121.0,139.0,18.0,129.6046511627907,5.484045429962142,124.0,1.61,1.91,0.2999999999999998,1.8053488372093023,0.094862087614927,1.66,1.0,2.0,1.0,1.7674418604651163,0.3569497025419146,1.0,0.0,1.0,1.0,0.06976744186046512,0.12979989183342347,0.0,0.0,8.0,8.0,6.046511627906977,1.3520822065981613,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.883720930232558,1.5575987020010817,6.0,0.0,1.0,1.0,0.23255813953488372,0.3569497025419146,0.0,0.0,5.0,5.0,0.3488372093023256,0.6489994591671175,0.0,0.0,5.0,5.0,3.255813953488372,1.157382368848026,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.8372093023255816,1.2439156300703083,2.0,10.245,16.48,6.235000000000001,11.03,0.8348837209302322,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.9894252790697674,0.7815271822606814,0.0,194.0,229.0,35.0,219.6511627906977,11.930773391022162,194.0
WROUGHT,other,T,506.14285714285717,30.571428571428573,13.0,28.0,15.0,25.32558139534884,2.336398053001621,24.0,49.0,73.0,24.0,56.95348837209303,4.607896160086534,49.0,26.9815386,58.933195,31.951656399999997,54.3167806,4.893606139534882,51.9961,933.47,2180.0,1246.53,1806.2886046511628,176.0106003244997,1728.0,6.0,13.0,7.0,8.581395348837209,1.4710654407787995,6.0,3.0,4.0,1.0,3.9302325581395348,0.12979989183342358,4.0,121.0,139.0,18.0,129.6046511627907,5.484045429962142,124.0,1.61,1.91,0.2999999999999998,1.8053488372093023,0.094862087614927,1.66,1.0,2.0,1.0,1.7674418604651163,0.3569497025419146,1.0,0.0,1.0,1.0,0.06976744186046512,0.12979989183342347,0.0,0.0,8.0,8.0,6.046511627906977,1.3520822065981613,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.883720930232558,1.5575987020010817,6.0,0.0,1.0,1.0,0.23255813953488372,0.3569497025419146,0.0,0.0,5.0,5.0,0.3488372093023256,0.6489994591671175,0.0,0.0,5.0,5.0,3.255813953488372,1.157382368848026,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.8372093023255816,1.2439156300703083,2.0,10.245,16.48,6.235000000000001,11.03,0.8348837209302322,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.9894252790697674,0.7815271822606814,0.0,194.0,229.0,35.0,219.6511627906977,11.930773391022162,194.0
CAST,BCC,C,1188.0,50.0,13.0,73.0,60.0,47.528301886792455,18.84656461374155,22.0,43.0,73.0,30.0,46.9622641509434,3.3535065859736566,43.0,26.9815386,180.94788,153.9663414,113.11881539245283,50.264244986828054,47.867,933.47,3290.0,2356.5299999999997,2433.026603773585,470.535920256319,1941.0,4.0,13.0,9.0,4.886792452830188,1.0039159843360626,4.0,3.0,6.0,3.0,5.0754716981132075,0.6977572089711641,4.0,121.0,175.0,54.0,166.0943396226415,8.195087219651121,160.0,1.3,1.61,0.31000000000000005,1.4628301886792454,0.11156995372018509,1.3,1.0,2.0,1.0,1.8113207547169812,0.30615877536489855,1.0,0.0,1.0,1.0,0.05660377358490566,0.10679957280170879,0.0,0.0,4.0,4.0,2.452830188679245,0.7903168387326451,2.0,0.0,14.0,14.0,5.283018867924529,6.578853684585261,0.0,3.0,19.0,16.0,9.60377358490566,6.714133143467427,4.0,0.0,1.0,1.0,0.18867924528301888,0.30615877536489855,0.0,0.0,5.0,5.0,0.2830188679245283,0.533997864008544,0.0,0.0,8.0,8.0,6.981132075471699,1.1605553577785686,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.452830188679245,0.619437522249911,7.0,16.48,23.195,6.715,19.496037735849058,2.416197935208259,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.251572327037736e-06,6.898777738212176e-06,0.0,194.0,229.0,35.0,208.9622641509434,16.938412246351017,194.0
ANNEAL,other,T,292.5,44.0,13.0,28.0,15.0,25.314126394052042,2.3501955473252174,24.0,49.0,73.0,24.0,56.968401486988846,4.617473500919003,49.0,26.9815386,58.933195,31.951656399999997,54.2913761,4.924473373605946,51.9961,933.47,2180.0,1246.53,1805.4774349442378,176.60089689197218,1728.0,6.0,13.0,7.0,8.585501858736059,1.4735147386022855,6.0,3.0,4.0,1.0,3.9293680297397766,0.1312861900747643,4.0,121.0,139.0,18.0,129.59665427509293,5.486380785229612,124.0,1.61,1.91,0.2999999999999998,1.8051672862453532,0.09502701731595746,1.66,1.0,2.0,1.0,1.7676579925650557,0.3567183980320891,1.0,0.0,1.0,1.0,0.07063197026022304,0.131286190074764,0.0,0.0,8.0,8.0,6.04089219330855,1.35604814748276,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.879182156133829,1.5624784068766324,6.0,0.0,1.0,1.0,0.23234200743494424,0.3567183980320891,0.0,0.0,5.0,5.0,0.3531598513011152,0.65643095037382,0.0,0.0,5.0,5.0,3.2527881040892193,1.159118862370614,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.8382899628252787,1.2437639059714485,2.0,10.245,16.48,6.235000000000001,11.03506505576208,0.8411687580326414,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.9885057388475835,0.7816554471676732,0.0,194.0,229.0,35.0,219.65613382899627,11.92199527369716,194.0
